context,objectType,query,articleType,granularTopic,broadTopic,date,startPage,pageLength,sortBy,showFacets,journal,showResult,logmsg
catalyst,catalyst-article,medicare,Article,population-health,Culture+of+Health,past5Years,1,100,pubdate-descending,Y,carryover,short,QAUTO-5818-generated-no-2883-total-21
catalyst,catalyst-article,care,Article,Design+Thinking,Culture+of+Health,past10Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-2924-total-10
catalyst,catalyst-article,care,Article,Design+Thinking,cat-bt-002,past10Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-2924-total-10
catalyst,catalyst-article,health,Article,design-thinking,New+Models+of+Care,past5Years,1,100,pubdate-ascending,Y,carryover,short,QAUTO-5818-generated-no-2965-total-9
catalyst,catalyst-article,health,Article,design-thinking,cat-bt-008,past5Years,1,100,pubdate-ascending,Y,carryover,short,QAUTO-5818-generated-no-2965-total-9
catalyst,catalyst-article,care,Article,Primary+Care,Patient-Centered+Care,past10Years,1,100,Most+Cited,Y,catalyst,short,QAUTO-5818-generated-no-2967-total-6
catalyst,catalyst-article,care,Article,Primary+Care,New+Models+of+Care,past10Years,1,100,Most+Cited,Y,catalyst,short,QAUTO-5818-generated-no-2967-total-6
catalyst,catalyst-article,system,Conversation,Primary+Care,cat-bt-003,past5Years,1,100,pubdate-ascending,Y,cat-non-issue,short,QAUTO-5818-generated-no-2973-total-6
catalyst,catalyst-article,system,Conversation,Primary+Care,Culture+of+Health,past5Years,1,100,pubdate-ascending,Y,cat-non-issue,short,QAUTO-5818-generated-no-2973-total-6
catalyst,catalyst-article,value,Article,Primary+Care,Health+Care+Leadership,past10Years,1,100,pubdate-descending,Y,carryover,short,QAUTO-5818-generated-no-2987-total-39
catalyst,catalyst-article,value,Article,Primary+Care,Analytics+and+Outcomes,past10Years,1,100,pubdate-descending,Y,carryover,short,QAUTO-5818-generated-no-2987-total-39
catalyst,catalyst-article,health,Article,primary-care,cat-bt-005,past5Years,1,100,pubdate-ascending,Y,catalyst,short,QAUTO-5818-generated-no-2989-total-6
catalyst,catalyst-article,health,Article,primary-care,cat-bt-008,past5Years,1,100,pubdate-ascending,Y,catalyst,short,QAUTO-5818-generated-no-2989-total-6
catalyst,catalyst-article,care,Conversation,primary-care,Culture+of+Health,past5Years,1,100,Oldest,Y,cat-non-issue,short,QAUTO-5818-generated-no-2996-total-6
catalyst,catalyst-article,care,Conversation,primary-care,New+Models+of+Care,past5Years,1,100,Oldest,Y,cat-non-issue,short,QAUTO-5818-generated-no-2996-total-6
catalyst,catalyst-article,health,Article,primary-care,Health+Technology,past10Years,1,100,Latest,Y,carryover,short,QAUTO-5818-generated-no-3010-total-50
catalyst,catalyst-article,health,Article,primary-care,Culture+of+Health,past10Years,1,100,Latest,Y,carryover,short,QAUTO-5818-generated-no-3010-total-50
catalyst,catalyst-article,value,Article,Specialty+Care,cat-bt-007,past5Years,1,100,Oldest,Y,catalyst,short,QAUTO-5818-generated-no-3012-total-8
catalyst,catalyst-article,value,Article,Specialty+Care,cat-bt-008,past5Years,1,100,Oldest,Y,catalyst,short,QAUTO-5818-generated-no-3012-total-8
catalyst,catalyst-article,system,Conversation,Specialty+Care,Health+Technology,past5Years,1,100,Most+Relevant,Y,cat-non-issue,short,QAUTO-5818-generated-no-3025-total-9
catalyst,catalyst-article,system,Conversation,Specialty+Care,cat-bt-003,past5Years,1,100,Most+Relevant,Y,cat-non-issue,short,QAUTO-5818-generated-no-3025-total-9
catalyst,catalyst-article,system,Article,Specialty+Care,cat-bt-003,past5Years,1,100,Most+Cited,Y,carryover,short,QAUTO-5818-generated-no-3039-total-8
catalyst,catalyst-article,system,Article,Specialty+Care,Culture+of+Health,past5Years,1,100,Most+Cited,Y,carryover,short,QAUTO-5818-generated-no-3039-total-8
catalyst,catalyst-article,medicare,Article,specialty-care,Alternative+Payment+Models+(APM),past5Years,1,100,Most+Relevant,Y,catalyst,short,QAUTO-5818-generated-no-3041-total-6
catalyst,catalyst-article,medicare,Article,specialty-care,New+Models+of+Care,past5Years,1,100,Most+Relevant,Y,catalyst,short,QAUTO-5818-generated-no-3041-total-6
catalyst,catalyst-article,system,Conversation,specialty-care,cat-bt-003,past5Years,1,100,pubdate-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3043-total-9
catalyst,catalyst-article,system,Conversation,specialty-care,cat-bt-005,past5Years,1,100,pubdate-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3043-total-9
catalyst,catalyst-article,care,Article,specialty-care,Culture+of+Health,past5Years,1,100,Most+Relevant,Y,carryover,short,QAUTO-5818-generated-no-3057-total-9
catalyst,catalyst-article,care,Article,specialty-care,cat-bt-005,past5Years,1,100,Most+Relevant,Y,carryover,short,QAUTO-5818-generated-no-3057-total-9
catalyst,catalyst-article,care,Article,Social+Determinants+of+Health+(SDOH),New+Models+of+Care,past10Years,1,100,pubdate-descending,Y,catalyst,short,QAUTO-5818-generated-no-3059-total-4
catalyst,catalyst-article,care,Article,Social+Determinants+of+Health+(SDOH),cat-bt-008,past10Years,1,100,pubdate-descending,Y,catalyst,short,QAUTO-5818-generated-no-3059-total-4
catalyst,catalyst-article,health,Conversation,Social+Determinants+of+Health+(SDOH),cat-bt-001,past10Years,1,100,pubdate-ascending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3061-total-3
catalyst,catalyst-article,health,Conversation,Social+Determinants+of+Health+(SDOH),Alternative+Payment+Models+(APM),past10Years,1,100,pubdate-ascending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3061-total-3
catalyst,catalyst-article,care,Article,Social+Determinants+of+Health+(SDOH),cat-bt-002,past10Years,1,100,pubdate-descending,Y,carryover,short,QAUTO-5818-generated-no-3075-total-22
catalyst,catalyst-article,care,Article,Social+Determinants+of+Health+(SDOH),Analytics+and+Outcomes,past10Years,1,100,pubdate-descending,Y,carryover,short,QAUTO-5818-generated-no-3075-total-22
catalyst,catalyst-article,health,Article,social-determinants-of-health,cat-bt-008,past10Years,1,100,pubdate-ascending,Y,catalyst,short,QAUTO-5818-generated-no-3077-total-4
catalyst,catalyst-article,health,Article,social-determinants-of-health,Analytics+and+Outcomes,past10Years,1,100,pubdate-ascending,Y,catalyst,short,QAUTO-5818-generated-no-3077-total-4
catalyst,catalyst-article,care,Conversation,social-determinants-of-health,cat-bt-004,past10Years,1,100,Latest,Y,cat-non-issue,short,QAUTO-5818-generated-no-3082-total-3
catalyst,catalyst-article,care,Conversation,social-determinants-of-health,Culture+of+Health,past10Years,1,100,Latest,Y,cat-non-issue,short,QAUTO-5818-generated-no-3082-total-3
catalyst,catalyst-article,health,Article,social-determinants-of-health,New+Models+of+Care,past5Years,1,100,relevance,Y,carryover,short,QAUTO-5818-generated-no-3096-total-19
catalyst,catalyst-article,health,Article,social-determinants-of-health,cat-bt-007,past5Years,1,100,relevance,Y,carryover,short,QAUTO-5818-generated-no-3096-total-19
catalyst,catalyst-article,system,Article,Social+Determinants+of+Health,cat-bt-007,past5Years,1,100,Latest,Y,catalyst,short,QAUTO-5818-generated-no-3098-total-4
catalyst,catalyst-article,system,Article,Social+Determinants+of+Health,cat-bt-002,past5Years,1,100,Latest,Y,catalyst,short,QAUTO-5818-generated-no-3098-total-4
catalyst,catalyst-article,system,Talk,Social+Determinants+of+Health,cat-bt-004,past10Years,1,100,citedByCount-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3102-total-4
catalyst,catalyst-article,system,Talk,Social+Determinants+of+Health,cat-bt-003,past10Years,1,100,citedByCount-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3102-total-4
catalyst,catalyst-article,care,Article,Social+Determinants+of+Health,cat-bt-007,past5Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3116-total-19
catalyst,catalyst-article,care,Article,Social+Determinants+of+Health,Culture+of+Health,past5Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3116-total-19
catalyst,catalyst-article,value,Article,SDOH,cat-bt-002,past5Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3118-total-4
catalyst,catalyst-article,value,Article,SDOH,cat-bt-008,past5Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3118-total-4
catalyst,catalyst-article,system,Talk,SDOH,cat-bt-003,past10Years,1,100,citedByCount-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3126-total-4
catalyst,catalyst-article,system,Talk,SDOH,Culture+of+Health,past10Years,1,100,citedByCount-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3126-total-4
catalyst,catalyst-article,value,Article,SDOH,Health+Care+Leadership,past5Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3140-total-14
catalyst,catalyst-article,value,Article,SDOH,Culture+of+Health,past5Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3140-total-14
catalyst,catalyst-article,care,Article,Health+Equity,Analytics+and+Outcomes,past10Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3142-total-3
catalyst,catalyst-article,care,Article,Health+Equity,cat-bt-005,past10Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3142-total-3
catalyst,catalyst-article,health,Conversation,Health+Equity,cat-bt-003,past5Years,1,100,pubdate-ascending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3149-total-8
catalyst,catalyst-article,health,Conversation,Health+Equity,cat-bt-004,past5Years,1,100,pubdate-ascending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3149-total-8
catalyst,catalyst-article,medicare,Article,Health+Equity,cat-bt-001,past10Years,1,100,pubdate-descending,Y,carryover,short,QAUTO-5818-generated-no-3163-total-3
catalyst,catalyst-article,medicare,Article,Health+Equity,Culture+of+Health,past10Years,1,100,pubdate-descending,Y,carryover,short,QAUTO-5818-generated-no-3163-total-3
catalyst,catalyst-article,value,Article,health-equity,Health+Technology,past10Years,1,100,pubdate-ascending,Y,catalyst,short,QAUTO-5818-generated-no-3165-total-3
catalyst,catalyst-article,value,Article,health-equity,cat-bt-002,past10Years,1,100,pubdate-ascending,Y,catalyst,short,QAUTO-5818-generated-no-3165-total-3
catalyst,catalyst-article,care,Conversation,health-equity,cat-bt-004,past5Years,1,100,Most+Cited,Y,cat-non-issue,short,QAUTO-5818-generated-no-3167-total-8
catalyst,catalyst-article,care,Conversation,health-equity,cat-bt-003,past5Years,1,100,Most+Cited,Y,cat-non-issue,short,QAUTO-5818-generated-no-3167-total-8
catalyst,catalyst-article,value,Article,health-equity,New+Models+of+Care,past10Years,1,100,pubdate-ascending,Y,carryover,short,QAUTO-5818-generated-no-3181-total-7
catalyst,catalyst-article,value,Article,health-equity,cat-bt-007,past10Years,1,100,pubdate-ascending,Y,carryover,short,QAUTO-5818-generated-no-3181-total-7
catalyst,catalyst-article,value,In+Depth,Integration+and+Consolidation,New+Models+of+Care,past5Years,1,100,Oldest,Y,catalyst,short,QAUTO-5818-generated-no-3188-total-4
catalyst,catalyst-article,value,In+Depth,Integration+and+Consolidation,Market+Landscape,past5Years,1,100,Oldest,Y,catalyst,short,QAUTO-5818-generated-no-3188-total-4
catalyst,catalyst-article,health,Article,Integration+and+Consolidation,Health+Care+Leadership,past10Years,1,100,Most+Cited,Y,carryover,short,QAUTO-5818-generated-no-3215-total-8
catalyst,catalyst-article,health,Article,Integration+and+Consolidation,cat-bt-004,past10Years,1,100,Most+Cited,Y,carryover,short,QAUTO-5818-generated-no-3215-total-8
catalyst,catalyst-article,system,In+Depth,integration-and-consolidation,cat-bt-007,past5Years,1,100,Most+Cited,Y,catalyst,short,QAUTO-5818-generated-no-3223-total-4
catalyst,catalyst-article,system,In+Depth,integration-and-consolidation,cat-bt-006,past5Years,1,100,Most+Cited,Y,catalyst,short,QAUTO-5818-generated-no-3223-total-4
catalyst,catalyst-article,system,Article,integration-and-consolidation,cat-bt-007,past10Years,1,100,Latest,Y,carryover,short,QAUTO-5818-generated-no-3250-total-9
catalyst,catalyst-article,system,Article,integration-and-consolidation,cat-bt-006,past10Years,1,100,Latest,Y,carryover,short,QAUTO-5818-generated-no-3250-total-9
catalyst,catalyst-article,value,In+Depth,Integration+And+Consolidation,cat-bt-004,past10Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3262-total-4
catalyst,catalyst-article,value,In+Depth,Integration+And+Consolidation,Health+Care+Leadership,past10Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3262-total-4
catalyst,catalyst-article,value,Article,Integration+And+Consolidation,Market+Landscape,past10Years,1,100,Most+Relevant,Y,carryover,short,QAUTO-5818-generated-no-3289-total-7
catalyst,catalyst-article,value,Article,Integration+And+Consolidation,New+Models+of+Care,past10Years,1,100,Most+Relevant,Y,carryover,short,QAUTO-5818-generated-no-3289-total-7
catalyst,catalyst-article,health,In+Depth,Competition,Health+Care+Leadership,past10Years,1,100,pubdate-ascending,Y,catalyst,short,QAUTO-5818-generated-no-3293-total-3
catalyst,catalyst-article,health,In+Depth,Competition,Market+Landscape,past10Years,1,100,pubdate-ascending,Y,catalyst,short,QAUTO-5818-generated-no-3293-total-3
catalyst,catalyst-article,medicare,Article,Competition,cat-bt-007,past10Years,1,100,relevance,Y,carryover,short,QAUTO-5818-generated-no-3320-total-9
catalyst,catalyst-article,medicare,Article,Competition,cat-bt-002,past10Years,1,100,relevance,Y,carryover,short,QAUTO-5818-generated-no-3320-total-9
catalyst,catalyst-article,system,In+Depth,competition,cat-bt-004,past10Years,1,100,Most+Relevant,Y,catalyst,short,QAUTO-5818-generated-no-3329-total-3
catalyst,catalyst-article,system,In+Depth,competition,Market+Landscape,past10Years,1,100,Most+Relevant,Y,catalyst,short,QAUTO-5818-generated-no-3329-total-3
catalyst,catalyst-article,medicare,Article,competition,cat-bt-006,past10Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3356-total-9
catalyst,catalyst-article,medicare,Article,competition,Market+Landscape,past10Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3356-total-9
catalyst,catalyst-article,system,Article,Payer-Provider+Integration,Patient-Centered+Care,past5Years,1,100,pubdate-ascending,Y,carryover,short,QAUTO-5818-generated-no-3397-total-10
catalyst,catalyst-article,system,Article,Payer-Provider+Integration,cat-bt-006,past5Years,1,100,pubdate-ascending,Y,carryover,short,QAUTO-5818-generated-no-3397-total-10
catalyst,catalyst-article,health,Article,payer-provider-integration,cat-bt-008,past10Years,1,100,citedByCount-descending,Y,carryover,short,QAUTO-5818-generated-no-3438-total-10
catalyst,catalyst-article,health,Article,payer-provider-integration,cat-bt-004,past10Years,1,100,citedByCount-descending,Y,carryover,short,QAUTO-5818-generated-no-3438-total-10
catalyst,catalyst-article,system,Article,Payer+Provider+Integration,Market+Landscape,past5Years,1,100,Most+Cited,Y,carryover,short,QAUTO-5818-generated-no-3479-total-10
catalyst,catalyst-article,system,Article,Payer+Provider+Integration,Patient-Centered+Care,past5Years,1,100,Most+Cited,Y,carryover,short,QAUTO-5818-generated-no-3479-total-10
catalyst,catalyst-article,health,Article,Disruption+and+Innovation,cat-bt-004,past5Years,1,100,Most+Relevant,Y,catalyst,short,QAUTO-5818-generated-no-3481-total-10
catalyst,catalyst-article,health,Article,Disruption+and+Innovation,Culture+of+Health,past5Years,1,100,Most+Relevant,Y,catalyst,short,QAUTO-5818-generated-no-3481-total-10
catalyst,catalyst-article,system,Conversation,Disruption+and+Innovation,cat-bt-004,past5Years,1,100,citedByCount-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3486-total-14
catalyst,catalyst-article,system,Conversation,Disruption+and+Innovation,cat-bt-007,past5Years,1,100,citedByCount-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3486-total-14
catalyst,catalyst-article,health,Article,Disruption+and+Innovation,cat-bt-006,past5Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3500-total-22
catalyst,catalyst-article,health,Article,Disruption+and+Innovation,Health+Technology,past5Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3500-total-22
catalyst,catalyst-article,health,Article,disruption-and-innovation,cat-bt-003,past10Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3502-total-10
catalyst,catalyst-article,health,Article,disruption-and-innovation,Culture+of+Health,past10Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3502-total-10
catalyst,catalyst-article,care,Talk,disruption-and-innovation,Alternative+Payment+Models+(APM),past5Years,1,100,Most+Relevant,Y,cat-non-issue,short,QAUTO-5818-generated-no-3505-total-12
catalyst,catalyst-article,care,Talk,disruption-and-innovation,cat-bt-001,past5Years,1,100,Most+Relevant,Y,cat-non-issue,short,QAUTO-5818-generated-no-3505-total-12
catalyst,catalyst-article,system,Article,disruption-and-innovation,Culture+of+Health,past10Years,1,100,Most+Cited,Y,carryover,short,QAUTO-5818-generated-no-3519-total-21
catalyst,catalyst-article,system,Article,disruption-and-innovation,Patient-Centered+Care,past10Years,1,100,Most+Cited,Y,carryover,short,QAUTO-5818-generated-no-3519-total-21
catalyst,catalyst-article,health,Article,Disruption+And+Innovation,cat-bt-003,past5Years,1,100,Most+Relevant,Y,catalyst,short,QAUTO-5818-generated-no-3521-total-10
catalyst,catalyst-article,health,Article,Disruption+And+Innovation,New+Models+of+Care,past5Years,1,100,Most+Relevant,Y,catalyst,short,QAUTO-5818-generated-no-3521-total-10
catalyst,catalyst-article,care,Talk,Disruption+And+Innovation,Analytics+and+Outcomes,past10Years,1,100,citedByCount-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3526-total-12
catalyst,catalyst-article,care,Talk,Disruption+And+Innovation,cat-bt-008,past10Years,1,100,citedByCount-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3526-total-12
catalyst,catalyst-article,care,Article,Disruption+And+Innovation,cat-bt-007,past5Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3540-total-22
catalyst,catalyst-article,care,Article,Disruption+And+Innovation,Analytics+and+Outcomes,past5Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3540-total-22
catalyst,catalyst-article,system,Article,Policy+and+Reform,Health+Technology,past5Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3542-total-6
catalyst,catalyst-article,system,Article,Policy+and+Reform,Market+Landscape,past5Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3542-total-6
catalyst,catalyst-article,health,Conversation,Policy+and+Reform,Culture+of+Health,past10Years,1,100,citedByCount-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3550-total-5
catalyst,catalyst-article,health,Conversation,Policy+and+Reform,Health+Technology,past10Years,1,100,citedByCount-descending,Y,cat-non-issue,short,QAUTO-5818-generated-no-3550-total-5
catalyst,catalyst-article,value,Article,Policy+and+Reform,cat-bt-006,past10Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3564-total-31
catalyst,catalyst-article,value,Article,Policy+and+Reform,cat-bt-007,past10Years,1,100,Oldest,Y,carryover,short,QAUTO-5818-generated-no-3564-total-31
catalyst,catalyst-article,system,Article,policy-and-reform,Patient-Centered+Care,past10Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3566-total-6
catalyst,catalyst-article,system,Article,policy-and-reform,Market+Landscape,past10Years,1,100,citedByCount-descending,Y,catalyst,short,QAUTO-5818-generated-no-3566-total-6
catalyst,catalyst-article,system,Conversation,policy-and-reform,cat-bt-001,past5Years,1,100,Oldest,Y,cat-non-issue,short,QAUTO-5818-generated-no-3572-total-5
catalyst,catalyst-article,system,Conversation,policy-and-reform,cat-bt-003,past5Years,1,100,Oldest,Y,cat-non-issue,short,QAUTO-5818-generated-no-3572-total-5
catalyst,catalyst-article,value,Article,policy-and-reform,Health+Care+Leadership,past10Years,1,100,Latest,Y,carryover,short,QAUTO-5818-generated-no-3586-total-31
catalyst,catalyst-article,value,Article,policy-and-reform,cat-bt-003,past10Years,1,100,Latest,Y,carryover,short,QAUTO-5818-generated-no-3586-total-31
catalyst,catalyst-article,care,Article,Policy+And+Reform,Health+Technology,past10Years,1,100,Oldest,Y,catalyst,short,QAUTO-5818-generated-no-3588-total-6
catalyst,catalyst-article,care,Article,Policy+And+Reform,cat-bt-006,past10Years,1,100,Oldest,Y,catalyst,short,QAUTO-5818-generated-no-3588-total-6
catalyst,catalyst-article,value,Conversation,Policy+And+Reform,Health+Technology,past10Years,1,100,Latest,Y,cat-non-issue,short,QAUTO-5818-generated-no-3594-total-3
catalyst,catalyst-article,value,Conversation,Policy+And+Reform,Alternative+Payment+Models+(APM),past10Years,1,100,Latest,Y,cat-non-issue,short,QAUTO-5818-generated-no-3594-total-3
catalyst,catalyst-article,system,Article,Policy+And+Reform,cat-bt-004,past10Years,1,100,relevance,Y,carryover,short,QAUTO-5818-generated-no-3608-total-32
catalyst,catalyst-article,system,Article,Policy+And+Reform,Analytics+and+Outcomes,past10Years,1,100,relevance,Y,carryover,short,QAUTO-5818-generated-no-3608-total-32
